Unnamed: 0,stop_id,direction_id,destination,headway_time_sec,stop_name
330,70218,1,Lechmere,46.0,Saint Paul Street
331,70218,1,North Station,532.3978416497489,Saint Paul Street
332,70218,1,Park St,878.0,Saint Paul Street
333,70219,0,Cleveland Circle,527.497445625229,Coolidge Corner
334,70220,1,Government Center,664.8333333333334,Coolidge Corner
335,70220,1,Lechmere,218.0,Coolidge Corner
336,70220,1,North Station,545.2434827019586,Coolidge Corner
337,70220,1,Park St,386.0,Coolidge Corner
338,70223,0,Cleveland Circle,544.4469846453925,Summit Avenue
339,70224,1,Government Center,796.75,Summit Avenue
340,70224,1,Lechmere,803.0,Summit Avenue
341,70224,1,North Station,590.5851340313359,Summit Avenue
342,70225,0,Cleveland Circle,602.3696485362473,Brandon Hall
343,70226,1,North Station,605.2511800923551,Brandon Hall
344,70226,1,Park St,5.0,Brandon Hall
345,70227,0,Cleveland Circle,565.1328946099701,Fairbanks Street
346,70228,1,Government Center,229.0,Fairbanks Street
347,70228,1,North Station,565.0227472172186,Fairbanks Street
348,70229,0,Cleveland Circle,538.6216035783431,Washington Square
349,70230,1,Government Center,1569.0,Washington Square
350,70230,1,Lechmere,666.0,Washington Square
351,70230,1,North Station,548.1955801836807,Washington Square
352,70231,0,Cleveland Circle,546.9250498979101,Tappan Street
353,70232,1,Government Center,751.3333333333334,Tappan Street
354,70232,1,North Station,549.4021447721179,Tappan Street
355,70232,1,Park St,345.0,Tappan Street
356,70233,0,Cleveland Circle,544.6472616030866,Dean Road
357,70234,1,Government Center,313.0,Dean Road
358,70234,1,Lechmere,585.0,Dean Road
359,70234,1,North Station,552.5614199180474,Dean Road
360,70234,1,Park St,626.5,Dean Road
361,70235,0,Cleveland Circle,564.0918299445472,Englewood Avenue
362,70236,1,Government Center,282.0,Englewood Avenue
363,70236,1,Lechmere,634.5,Englewood Avenue
364,70236,1,North Station,622.94011749651,Englewood Avenue
365,70236,1,Park St,185.0,Englewood Avenue
366,70237,0,Cleveland Circle,923.0,Cleveland Circle
367,70238,1,Government Center,1363.6666666666667,
368,70238,1,Lechmere,536.0,
369,70238,1,North Station,958.957191780822,
370,70239,0,Heath St,505.2524956077304,Prudential
371,70240,1,Government Center,210.33333333333331,Prudential
372,70240,1,Lechmere,507.8264084650897,Prudential
373,70240,1,North Station,497.0,Prudential
374,70240,1,Park St,40.5,Prudential
375,70241,0,Heath St,517.3145606660073,Symphony
