stop_id,direction_id,destination,headway_time_sec,stop_name,stop_desc,line,year
70071,0,Southbound,369.0476908918091,Kendall/MIT,Kendall/MIT - Red Line - Ashmont/Braintree,red,2019
70072,1,Alewife,369.3540429028779,Kendall/MIT,Kendall/MIT - Red Line - Alewife,red,2019
70073,0,Ashmont,753.5526227076591,Charles/MGH,Charles/MGH - Red Line - Ashmont/Braintree,red,2019
70073,0,Braintree,699.3329893915454,Charles/MGH,Charles/MGH - Red Line - Ashmont/Braintree,red,2019
70073,0,Southbound,367.3300145293263,Charles/MGH,Charles/MGH - Red Line - Ashmont/Braintree,red,2019
70074,1,Alewife,369.17259068143875,Charles/MGH,Charles/MGH - Red Line - Alewife,red,2019
70075,0,Ashmont,754.4843791722296,Park Street,Park Street - Red Line - Ashmont/Braintree,red,2019
70075,0,Braintree,702.9142159969578,Park Street,Park Street - Red Line - Ashmont/Braintree,red,2019
70075,0,Southbound,366.77435143653776,Park Street,Park Street - Red Line - Ashmont/Braintree,red,2019
70076,1,Alewife,369.02050117344237,Park Street,Park Street - Red Line - Alewife,red,2019
70077,0,Ashmont,753.8609609609609,Downtown Crossing,Downtown Crossing - Red Line - Ashmont/Braintree,red,2019
70077,0,Braintree,702.4570686268297,Downtown Crossing,Downtown Crossing - Red Line - Ashmont/Braintree,red,2019
70077,0,Southbound,366.53968710718016,Downtown Crossing,Downtown Crossing - Red Line - Ashmont/Braintree,red,2019
70078,1,Alewife,368.7898803325939,Downtown Crossing,Downtown Crossing - Red Line - Alewife,red,2019
70079,0,Ashmont,753.6722675040086,South Station,South Station - Red Line - Ashmont/Braintree,red,2019
70079,0,Braintree,702.4776833829962,South Station,South Station - Red Line - Ashmont/Braintree,red,2019
70079,0,Southbound,366.56326369728026,South Station,South Station - Red Line - Ashmont/Braintree,red,2019
70080,1,Alewife,368.641219993671,South Station,South Station - Red Line - Alewife,red,2019
70081,0,Ashmont,753.7557182985554,Broadway,Broadway - Red Line - Ashmont/Braintree,red,2019
70081,0,Braintree,702.7375035704084,Broadway,Broadway - Red Line - Ashmont/Braintree,red,2019
70081,0,Southbound,366.6984881143933,Broadway,Broadway - Red Line - Ashmont/Braintree,red,2019
70082,1,Alewife,369.34065851079896,Broadway,Broadway - Red Line - Alewife,red,2019
70083,0,Ashmont,746.4609426102523,Andrew,Andrew - Red Line - Ashmont/Braintree,red,2019
70083,0,Braintree,697.7790120616557,Andrew,Andrew - Red Line - Ashmont/Braintree,red,2019
70083,0,Southbound,363.33262545225733,Andrew,Andrew - Red Line - Ashmont/Braintree,red,2019
70084,1,Alewife,364.2670199176799,Andrew,Andrew - Red Line - Alewife,red,2019
70085,0,Ashmont,738.6507706494533,JFK/UMass,JFK/UMass - Red Line - Ashmont,red,2019
70086,1,Alewife,740.4103775285761,JFK/UMass,JFK/UMass - Red Line - Alewife (from Ashmont),red,2019
70087,0,Ashmont,734.6213449215585,Savin Hill,Savin Hill - Red Line - Ashmont,red,2019
70088,1,Alewife,722.7941176470588,Savin Hill,Savin Hill - Red Line - Alewife,red,2019
70089,0,Ashmont,752.0140769865541,Fields Corner,Fields Corner - Red Line - Ashmont,red,2019
70090,1,Alewife,750.0708113224831,Fields Corner,Fields Corner - Red Line - Alewife,red,2019
70091,0,Ashmont,753.6406392550414,Shawmut,Shawmut - Red Line - Ashmont,red,2019
70092,1,Alewife,751.6220094210983,Shawmut,Shawmut - Red Line - Alewife,red,2019
70093,0,Ashmont,1171.6842105263158,Ashmont,Ashmont - Red Line - Exit Only,red,2019
70094,1,Alewife,776.1712501950991,Ashmont,Ashmont - Red Line - Alewife,red,2019
70095,0,Braintree,699.1203663049614,JFK/UMass,JFK/UMass - Red Line - Braintree,red,2019
70096,1,Alewife,705.0041528529052,JFK/UMass,JFK/UMass - Red Line - Alewife (from Braintree),red,2019
70097,0,Braintree,703.9754625905068,North Quincy,North Quincy - Red Line - Braintree,red,2019
70098,1,Alewife,706.7733174835406,North Quincy,North Quincy - Red Line - Alewife,red,2019
70099,0,Braintree,681.6300450084852,Wollaston,Wollaston - Red Line - Braintree,red,2019
70100,1,Alewife,680.9438640376692,Wollaston,Wollaston - Red Line - Alewife,red,2019
70101,0,Braintree,706.9567148983433,Quincy Center,Quincy Center - Red Line - Braintree,red,2019
70102,1,Alewife,705.9621325666045,Quincy Center,Quincy Center - Red Line - Alewife,red,2019
70103,0,Braintree,708.9476708456244,Quincy Adams,Quincy Adams - Red Line - Braintree,red,2019
70104,1,Alewife,708.1349599461872,Quincy Adams,Quincy Adams - Red Line - Alewife,red,2019
70105,0,Braintree,1152.192842942346,Braintree,Braintree - Red Line,red,2019
70105,1,Alewife,729.065049578502,Braintree,Braintree - Red Line,red,2019
70106,1,Government Center,703.6666666666666,Boston College,Boston College - Green Line - Park Street & North,green,2019
70106,1,North Station,1077.0,Boston College,Boston College - Green Line - Park Street & North,green,2019
70106,1,Park St,626.4356875820956,Boston College,Boston College - Green Line - Park Street & North,green,2019
70107,0,Boston College,861.6,Boston College,Boston College - Green Line - Exit Only,green,2019
70110,1,Government Center,305.0,South Street,South Street - Green Line - Park Street & North,green,2019
70110,1,Park St,520.0664744626491,South Street,South Street - Green Line - Park Street & North,green,2019
70111,0,Boston College,479.8627280809449,South Street,South Street - Green Line - (B) Boston College,green,2019
70112,1,North Station,304.0,Chestnut Hill Avenue,Chestnut Hill Avenue - Green Line - Park Street & North,green,2019
70112,1,Park St,524.3786770498076,Chestnut Hill Avenue,Chestnut Hill Avenue - Green Line - Park Street & North,green,2019
70113,0,Boston College,500.8757164271228,Chestnut Hill Avenue,Chestnut Hill Avenue - Green Line - (B) Boston College,green,2019
70114,1,North Station,152.0,Chiswick Road,Chiswick Road - Green Line - Park Street & North,green,2019
70114,1,Park St,521.788218384351,Chiswick Road,Chiswick Road - Green Line - Park Street & North,green,2019
70115,0,Boston College,500.7644670946676,Chiswick Road,Chiswick Road - Green Line - (B) Boston College,green,2019
70116,1,Park St,518.3357338743841,Sutherland Road,Sutherland Road - Green Line - Park Street & North,green,2019
70117,0,Boston College,501.70571119977075,Sutherland Road,Sutherland Road - Green Line - (B) Boston College,green,2019
70120,1,North Station,787.0,Washington Street,Washington Street - Green Line - Park Street & North,green,2019
70120,1,Park St,514.2728095942753,Washington Street,Washington Street - Green Line - Park Street & North,green,2019
70121,0,Boston College,501.95632407141755,Washington Street,Washington Street - Green Line - (B) Boston College,green,2019
70124,1,North Station,649.6666666666666,Warren Street,Warren Street - Green Line - Park Street & North,green,2019
70124,1,Park St,509.1140820753464,Warren Street,Warren Street - Green Line - Park Street & North,green,2019
70125,0,Boston College,501.4879708980539,Warren Street,Warren Street - Green Line - (B) Boston College,green,2019
70126,1,Park St,509.18133120835824,Allston Street,Allston Street - Green Line - Park Street & North,green,2019
70127,0,Boston College,502.19251468256624,Allston Street,Allston Street - Green Line - (B) Boston College,green,2019
70128,1,Lechmere,839.0,Griggs Street,Griggs Street - Green Line - Park Street & North,green,2019
70128,1,North Station,732.0,Griggs Street,Griggs Street - Green Line - Park Street & North,green,2019
70128,1,Park St,508.7208901460741,Griggs Street,Griggs Street - Green Line - Park Street & North,green,2019
70129,0,Boston College,503.0072758112753,Griggs Street,Griggs Street - Green Line - (B) Boston College,green,2019
70130,1,Government Center,484.0,Harvard Avenue,Harvard Avenue - Green Line - Park Street & North,green,2019
70130,1,Park St,506.1430396475771,Harvard Avenue,Harvard Avenue - Green Line - Park Street & North,green,2019
70131,0,Boston College,502.58635593975583,Harvard Avenue,Harvard Avenue - Green Line - (B) Boston College,green,2019
70134,1,Government Center,366.0,Packard's Corner,Packard's Corner - Green Line - Park Street & North,green,2019
70134,1,North Station,444.5,Packard's Corner,Packard's Corner - Green Line - Park Street & North,green,2019
70134,1,Park St,505.2811109642747,Packard's Corner,Packard's Corner - Green Line - Park Street & North,green,2019
70135,0,Boston College,503.65317777232474,Packard's Corner,Packard's Corner - Green Line - (B) Boston College,green,2019
70136,1,Park St,509.54348201563107,,,unknown,2019
70137,0,Boston College,511.91541714725105,,,green,2019
70138,1,Park St,512.062893081761,,,unknown,2019
70139,0,Boston College,512.4395686525731,,,green,2019
70140,1,Park St,511.5476477428904,,,unknown,2019
70141,0,Boston College,510.52093635263907,,,green,2019
70142,1,North Station,96.0,,,green,2019
70142,1,Park St,511.1446328873907,,,unknown,2019
70143,0,Boston College,500.54424338009466,,,green,2019
70144,1,North Station,249.0,Boston University Central,Boston University Central - Green Line - Park Street & North,green,2019
70144,1,Park St,510.53387117158866,Boston University Central,Boston University Central - Green Line - Park Street & North,green,2019
70145,0,Boston College,468.17837388310835,Boston University Central,Boston University Central - Green Line - (B) Boston College,green,2019
70146,1,North Station,153.0,Boston University East,Boston University East - Green Line - Park Street & North,green,2019
70146,1,Park St,510.43363279767175,Boston University East,Boston University East - Green Line - Park Street & North,green,2019
70147,0,Boston College,467.92417308694894,Boston University East,Boston University East - Green Line - (B) Boston College,green,2019
70148,1,Government Center,436.5,Blandford Street,Blandford Street - Green Line - Park Street & North,green,2019
70148,1,Lechmere,805.0,Blandford Street,Blandford Street - Green Line - Park Street & North,green,2019
70148,1,North Station,150.58333333333334,Blandford Street,Blandford Street - Green Line - Park Street & North,green,2019
70148,1,Park St,504.02245367517156,Blandford Street,Blandford Street - Green Line - Park Street & North,green,2019
70149,0,Boston College,466.14939355280944,Blandford Street,Blandford Street - Green Line - (B) Boston College,green,2019
70150,1,Government Center,226.71124170105867,Kenmore,Kenmore - Green Line - Park Street & North,green,2019
70150,1,North Station,264.30176456930576,Kenmore,Kenmore - Green Line - Park Street & North,green,2019
70150,1,Park St,175.89809290953545,Kenmore,Kenmore - Green Line - Park Street & North,green,2019
70151,0,Boston College,485.46060546297207,Kenmore,"Kenmore - Green Line - (C) Cleveland Circle, (D) Riverside",green,2019
70151,0,Cleveland Circle,490.93549805438914,Kenmore,"Kenmore - Green Line - (C) Cleveland Circle, (D) Riverside",green,2019
70151,0,Riverside,446.33485456137925,Kenmore,"Kenmore - Green Line - (C) Cleveland Circle, (D) Riverside",green,2019
70152,1,Government Center,161.93751920291444,Hynes Convention Center,Hynes Convention Center - Green Line - Park Street & North,green,2019
70152,1,Lechmere,88.25,Hynes Convention Center,Hynes Convention Center - Green Line - Park Street & North,green,2019
70152,1,North Station,178.9721849266022,Hynes Convention Center,Hynes Convention Center - Green Line - Park Street & North,green,2019
70152,1,Park St,180.68333205726972,Hynes Convention Center,Hynes Convention Center - Green Line - Park Street & North,green,2019
70153,0,Boston College,460.8716614706408,Hynes Convention Center,Hynes Convention Center - Green Line - Kenmore & West,green,2019
70153,0,Cleveland Circle,505.70342500114015,Hynes Convention Center,Hynes Convention Center - Green Line - Kenmore & West,green,2019
70153,0,Riverside,475.11182442875145,Hynes Convention Center,Hynes Convention Center - Green Line - Kenmore & West,green,2019
70154,1,Government Center,120.78789424655103,Copley,Copley - Green Line - Park Street & North,green,2019
70154,1,Lechmere,139.4655352900914,Copley,Copley - Green Line - Park Street & North,green,2019
70154,1,North Station,134.302421789396,Copley,Copley - Green Line - Park Street & North,green,2019
70154,1,Park St,132.02495957386094,Copley,Copley - Green Line - Park Street & North,green,2019
70155,0,Boston College,471.45708079031755,Copley,"Copley - Green Line - Kenmore & West, (E) Heath Street",green,2019
70155,0,Cleveland Circle,522.0340996615707,Copley,"Copley - Green Line - Kenmore & West, (E) Heath Street",green,2019
70155,0,Heath St,502.74008102372835,Copley,"Copley - Green Line - Kenmore & West, (E) Heath Street",green,2019
70155,0,Riverside,500.69684044986656,Copley,"Copley - Green Line - Kenmore & West, (E) Heath Street",green,2019
70156,1,Government Center,118.76452531855222,Arlington,Arlington - Green Line - Park Street & North,green,2019
70156,1,Lechmere,141.64513938813005,Arlington,Arlington - Green Line - Park Street & North,green,2019
70156,1,North Station,135.31137296911265,Arlington,Arlington - Green Line - Park Street & North,green,2019
70156,1,Park St,130.19104749610844,Arlington,Arlington - Green Line - Park Street & North,green,2019
70157,0,Boston College,470.80237260160925,Arlington,Arlington - Green Line - Copley & West,green,2019
70157,0,Cleveland Circle,521.372691584009,Arlington,Arlington - Green Line - Copley & West,green,2019
70157,0,Heath St,501.44304121512073,Arlington,Arlington - Green Line - Copley & West,green,2019
70157,0,Riverside,507.16208274565116,Arlington,Arlington - Green Line - Copley & West,green,2019
70158,1,Government Center,118.69080718478308,Boylston,Boylston - Green Line - Park Street & North,green,2019
70158,1,Lechmere,140.13093416529222,Boylston,Boylston - Green Line - Park Street & North,green,2019
70158,1,North Station,135.30305597039876,Boylston,Boylston - Green Line - Park Street & North,green,2019
70158,1,Park St,130.81242172378458,Boylston,Boylston - Green Line - Park Street & North,green,2019
70159,0,Boston College,471.54284237726097,Boylston,Boylston - Green Line - Copley & West,green,2019
70159,0,Cleveland Circle,520.2505274873055,Boylston,Boylston - Green Line - Copley & West,green,2019
70159,0,Heath St,500.96333908156095,Boylston,Boylston - Green Line - Copley & West,green,2019
70159,0,Riverside,506.65780137678263,Boylston,Boylston - Green Line - Copley & West,green,2019
70160,1,Government Center,661.9112505141917,Riverside,Riverside - Green Line - Park Street & North,green,2019
70160,1,North Station,1138.0,Riverside,Riverside - Green Line - Park Street & North,green,2019
70161,0,Riverside,1084.7142857142858,Riverside,Riverside - Green Line - Park Street & North,green,2019
70162,1,Government Center,548.4581423914584,Woodland,Woodland - Green Line - Park Street & North,green,2019
70163,0,Riverside,554.2109108135737,Woodland,Woodland - Green Line - (D) Riverside,green,2019
70164,1,Government Center,547.67472001127,Waban,Waban - Green Line - Park Street & North,green,2019
70164,1,Park St,411.0,Waban,Waban - Green Line - Park Street & North,green,2019
70165,0,Riverside,552.2713145528232,Waban,Waban - Green Line - (D) Riverside,green,2019
70166,1,Government Center,547.1591170599977,Eliot,Eliot - Green Line - Park Street & North,green,2019
70166,1,North Station,729.0,Eliot,Eliot - Green Line - Park Street & North,green,2019
70167,0,Riverside,547.3542965573326,Eliot,Eliot - Green Line - (D) Riverside,green,2019
70168,1,Government Center,539.6913629755877,Newton Highlands,Newton Highlands - Green Line - Park Street & North,green,2019
70168,1,North Station,435.0,Newton Highlands,Newton Highlands - Green Line - Park Street & North,green,2019
70169,0,Riverside,536.2324211278022,Newton Highlands,Newton Highlands - Green Line - (D) Riverside,green,2019
70170,1,Government Center,536.542916677127,Newton Centre,Newton Centre - Green Line - Park Street & North,green,2019
70171,0,Riverside,534.0531204421586,Newton Centre,Newton Centre - Green Line - (D) Riverside,green,2019
70172,1,Government Center,565.8179121382918,Chestnut Hill,Chestnut Hill - Green Line - Park Street & North,green,2019
70172,1,Lechmere,342.0,Chestnut Hill,Chestnut Hill - Green Line - Park Street & North,green,2019
70172,1,Park St,577.5,Chestnut Hill,Chestnut Hill - Green Line - Park Street & North,green,2019
70173,0,Riverside,503.47639172252985,Chestnut Hill,Chestnut Hill - Green Line - (D) Riverside,green,2019
70174,1,Government Center,550.9721412652151,Reservoir,Reservoir - Green Line - Park Street & North,green,2019
70174,1,Lechmere,535.0,Reservoir,Reservoir - Green Line - Park Street & North,green,2019
70174,1,North Station,472.5,Reservoir,Reservoir - Green Line - Park Street & North,green,2019
70175,0,Riverside,510.1041851955378,Reservoir,Reservoir - Green Line - (D) Riverside,green,2019
70176,1,Government Center,511.45015831134566,Beaconsfield,Beaconsfield - Green Line - Park Street & North,green,2019
70176,1,North Station,537.3333333333334,Beaconsfield,Beaconsfield - Green Line - Park Street & North,green,2019
70176,1,Park St,669.0,Beaconsfield,Beaconsfield - Green Line - Park Street & North,green,2019
70177,0,Riverside,508.0109222668265,Beaconsfield,Beaconsfield - Green Line - (D) Riverside,green,2019
70178,1,Government Center,506.66539874423574,Brookline Hills,Brookline Hills - Green Line - Park Street & North,green,2019
70178,1,North Station,97.0,Brookline Hills,Brookline Hills - Green Line - Park Street & North,green,2019
70178,1,Park St,473.0,Brookline Hills,Brookline Hills - Green Line - Park Street & North,green,2019
70179,0,Riverside,509.49964789650767,Brookline Hills,Brookline Hills - Green Line - (D) Riverside,green,2019
70180,1,Government Center,499.6002664548692,Brookline Village,Brookline Village - Green Line - Park Street & North,green,2019
70180,1,Lechmere,932.0,Brookline Village,Brookline Village - Green Line - Park Street & North,green,2019
70180,1,North Station,2174.0,Brookline Village,Brookline Village - Green Line - Park Street & North,green,2019
70180,1,Park St,195.0,Brookline Village,Brookline Village - Green Line - Park Street & North,green,2019
70181,0,Riverside,463.3404699861493,Brookline Village,Brookline Village - Green Line - (D) Riverside,green,2019
70182,1,Government Center,475.31988954291114,Longwood,Longwood - Green Line - Park Street & North,green,2019
70183,0,Riverside,450.57867404831626,Longwood,Longwood - Green Line - (D) Riverside,green,2019
70186,1,Government Center,474.8020913461539,Fenway,Fenway - Green Line - Park Street & North,green,2019
70186,1,Lechmere,481.6666666666667,Fenway,Fenway - Green Line - Park Street & North,green,2019
70186,1,North Station,195.92857142857142,Fenway,Fenway - Green Line - Park Street & North,green,2019
70186,1,Park St,462.5,Fenway,Fenway - Green Line - Park Street & North,green,2019
70187,0,Riverside,448.48775045639974,Fenway,Fenway - Green Line - (D) Riverside,green,2019
70196,0,Boston College,469.66637294640583,Park Street,Park Street - Green Line - (B) Boston College,green,2019
70197,0,Cleveland Circle,516.1706012581925,Park Street,Park Street - Green Line - (C) Cleveland Circle,green,2019
70198,0,Riverside,511.1300500192382,Park Street,Park Street - Green Line - (D) Riverside,green,2019
70199,0,Heath St,503.12275406648166,Park Street,Park Street - Green Line - (E) Heath Street,green,2019
70200,1,Government Center,153.06129130322944,Park Street,Park Street - Green Line - Government Center & North,green,2019
70200,1,Lechmere,185.4732661529342,Park Street,Park Street - Green Line - Government Center & North,green,2019
70200,1,North Station,176.58974587804823,Park Street,Park Street - Green Line - Government Center & North,green,2019
70200,1,Park St,179.66377795994848,Park Street,Park Street - Green Line - Government Center & North,green,2019
70201,1,Ashmont,151.0,Government Center,Government Center - Green Line - North Station & North,red,2019
70201,1,Government Center,227.19914232109355,Government Center,Government Center - Green Line - North Station & North,green,2019
70201,1,Lechmere,259.6053305897426,Government Center,Government Center - Green Line - North Station & North,green,2019
70201,1,North Station,245.99227825768165,Government Center,Government Center - Green Line - North Station & North,green,2019
70201,1,Park St,266.01506024096386,Government Center,Government Center - Green Line - North Station & North,green,2019
70202,0,Cleveland Circle,528.0201881111863,Government Center,Government Center - Green Line - Copley & West,green,2019
70202,0,Heath St,500.72940280832347,Government Center,Government Center - Green Line - Copley & West,green,2019
70202,0,Riverside,557.7505201831044,Government Center,Government Center - Green Line - Copley & West,green,2019
70203,1,Government Center,249.15270935960592,Haymarket,Haymarket - Green Line - North Station & North,green,2019
70203,1,Lechmere,264.6469848288481,Haymarket,Haymarket - Green Line - North Station & North,green,2019
70203,1,North Station,252.86829822737056,Haymarket,Haymarket - Green Line - North Station & North,green,2019
70203,1,Park St,299.5116861435726,Haymarket,Haymarket - Green Line - North Station & North,green,2019
70204,0,Cleveland Circle,564.5428889163475,Haymarket,Haymarket - Green Line - Copley & West,green,2019
70204,0,Heath St,487.44581986706504,Haymarket,Haymarket - Green Line - Copley & West,green,2019
70204,0,Riverside,1087.8103448275863,Haymarket,Haymarket - Green Line - Copley & West,green,2019
70205,1,Government Center,317.0159786950732,North Station,North Station - Green Line - Lechmere & North,green,2019
70205,1,Lechmere,465.4157271108899,North Station,North Station - Green Line - Lechmere & North,green,2019
70205,1,North Station,461.0821596244131,North Station,North Station - Green Line - Lechmere & North,green,2019
70205,1,Park St,390.3485714285714,North Station,North Station - Green Line - Lechmere & North,green,2019
70206,0,Cleveland Circle,579.0778833660289,North Station,North Station - Green Line - Copley & West,green,2019
70206,0,Heath St,491.35635101112643,North Station,North Station - Green Line - Copley & West,green,2019
70206,0,Riverside,1115.6582278481012,North Station,North Station - Green Line - Copley & West,green,2019
70207,1,Government Center,356.0206022187005,Science Park/West End,Science Park/West End - Green Line - Lechmere & North,green,2019
70207,1,Lechmere,479.5282071172307,Science Park/West End,Science Park/West End - Green Line - Lechmere & North,green,2019
70207,1,North Station,507.655013799448,Science Park/West End,Science Park/West End - Green Line - Lechmere & North,green,2019
70207,1,Park St,528.7073170731708,Science Park/West End,Science Park/West End - Green Line - Lechmere & North,green,2019
70208,0,Cleveland Circle,613.7980295566502,Science Park/West End,Science Park/West End - Green Line - Copley & West,green,2019
70208,0,Heath St,514.0750311135487,Science Park/West End,Science Park/West End - Green Line - Copley & West,green,2019
70208,0,Riverside,1208.887640449438,Science Park/West End,Science Park/West End - Green Line - Copley & West,green,2019
70209,1,Government Center,866.3333333333334,,,green,2019
70209,1,Lechmere,1105.1774193548388,,,green,2019
70209,1,North Station,1001.2777777777778,,,green,2019
70209,1,Park St,948.0,,,unknown,2019
70210,0,Cleveland Circle,617.3271028037383,,,green,2019
70210,0,Heath St,509.76274870423003,,,unknown,2019
70210,0,Riverside,1222.9888888888888,,,green,2019
70211,0,Cleveland Circle,493.8297597971718,Saint Mary's Street,Saint Mary's Street - Green Line - (C) Cleveland Circle,green,2019
70212,1,Government Center,113.5,Saint Mary's Street,Saint Mary's Street - Green Line - Park Street & North,green,2019
70212,1,North Station,575.6838534248349,Saint Mary's Street,Saint Mary's Street - Green Line - Park Street & North,green,2019
70212,1,Park St,324.3333333333333,Saint Mary's Street,Saint Mary's Street - Green Line - Park Street & North,green,2019
70213,0,Cleveland Circle,492.3485989955062,Hawes Street,Hawes Street - Green Line - (C) Cleveland Circle,green,2019
70214,1,Government Center,365.3333333333333,Hawes Street,Hawes Street - Green Line - Park Street & North,green,2019
70214,1,North Station,563.2047208692394,Hawes Street,Hawes Street - Green Line - Park Street & North,green,2019
70215,0,Cleveland Circle,490.59356048075864,Kent Street,Kent Street - Green Line - (C) Cleveland Circle,green,2019
70216,1,Government Center,586.1428571428571,Kent Street,Kent Street - Green Line - Park Street & North,green,2019
70216,1,North Station,558.0467257508617,Kent Street,Kent Street - Green Line - Park Street & North,green,2019
70217,0,Cleveland Circle,499.5037227561933,Saint Paul Street,Saint Paul Street - Green Line - (C) Cleveland Circle,green,2019
70218,1,Government Center,535.3333333333334,Saint Paul Street,Saint Paul Street - Green Line - Park Street & North,green,2019
70218,1,Lechmere,446.0,Saint Paul Street,Saint Paul Street - Green Line - Park Street & North,green,2019
70218,1,North Station,555.3516268130145,Saint Paul Street,Saint Paul Street - Green Line - Park Street & North,green,2019
70219,0,Cleveland Circle,525.208788339189,Coolidge Corner,Coolidge Corner - Green Line - (C) Cleveland Circle,green,2019
70220,1,Government Center,970.25,Coolidge Corner,Coolidge Corner - Green Line - Park Street & North,green,2019
70220,1,North Station,555.9387223587223,Coolidge Corner,Coolidge Corner - Green Line - Park Street & North,green,2019
70220,1,Park St,204.0,Coolidge Corner,Coolidge Corner - Green Line - Park Street & North,green,2019
70223,0,Cleveland Circle,535.2827295333756,Summit Avenue,Summit Avenue - Green Line - (C) Cleveland Circle,green,2019
70224,1,Government Center,866.75,Summit Avenue,Summit Avenue - Green Line - Park Street & North,green,2019
70224,1,North Station,557.1756512703793,Summit Avenue,Summit Avenue - Green Line - Park Street & North,green,2019
70225,0,Cleveland Circle,536.9744537157119,Brandon Hall,Brandon Hall - Green Line - (C) Cleveland Circle,green,2019
70226,1,Lechmere,562.0,Brandon Hall,Brandon Hall - Green Line - Park Street & North,green,2019
70226,1,North Station,557.1564546825181,Brandon Hall,Brandon Hall - Green Line - Park Street & North,green,2019
70227,0,Cleveland Circle,535.9916572882516,Fairbanks Street,Fairbanks Street - Green Line - (C) Cleveland Circle,green,2019
70228,1,Government Center,80.0,Fairbanks Street,Fairbanks Street - Green Line - Park Street & North,green,2019
70228,1,North Station,555.212179737923,Fairbanks Street,Fairbanks Street - Green Line - Park Street & North,green,2019
70229,0,Cleveland Circle,530.8672747400847,Washington Square,Washington Square - Green Line - (C) Cleveland Circle,green,2019
70230,1,Government Center,716.7,Washington Square,Washington Square - Green Line - Park Street & North,green,2019
70230,1,North Station,546.1020697612923,Washington Square,Washington Square - Green Line - Park Street & North,green,2019
70231,0,Cleveland Circle,527.7101947308133,Tappan Street,Tappan Street - Green Line - (C) Cleveland Circle,green,2019
70232,1,Government Center,577.0,Tappan Street,Tappan Street - Green Line - Park Street & North,green,2019
70232,1,North Station,548.6794442828048,Tappan Street,Tappan Street - Green Line - Park Street & North,green,2019
70232,1,Park St,876.0,Tappan Street,Tappan Street - Green Line - Park Street & North,green,2019
70233,0,Cleveland Circle,525.1832071901608,Dean Road,Dean Road - Green Line - (C) Cleveland Circle,green,2019
70234,1,Government Center,617.5,Dean Road,Dean Road - Green Line - Park Street & North,green,2019
70234,1,North Station,548.998713592233,Dean Road,Dean Road - Green Line - Park Street & North,green,2019
70235,0,Cleveland Circle,524.8778602496218,Englewood Avenue,Englewood Avenue - Green Line - (C) Cleveland Circle,green,2019
70236,1,Government Center,1029.0,Englewood Avenue,Englewood Avenue - Green Line - Park Street & North,green,2019
70236,1,Lechmere,132.0,Englewood Avenue,Englewood Avenue - Green Line - Park Street & North,green,2019
70236,1,North Station,651.9554380186229,Englewood Avenue,Englewood Avenue - Green Line - Park Street & North,green,2019
70237,0,Cleveland Circle,1072.875,Cleveland Circle,Cleveland Circle - Green Line - Exit Only,green,2019
70238,1,Government Center,839.1818181818181,Cleveland Circle,Cleveland Circle - Green Line - Park Street & North,green,2019
70238,1,North Station,741.3510960397239,Cleveland Circle,Cleveland Circle - Green Line - Park Street & North,green,2019
70239,0,Heath St,505.78263784486614,Prudential,Prudential - Green Line - (E) Heath Street,green,2019
70240,1,Government Center,500.0,Prudential,Prudential - Green Line - Park Street & North,green,2019
70240,1,Lechmere,509.0205718270572,Prudential,Prudential - Green Line - Park Street & North,green,2019
70241,0,Heath St,508.2992985190959,Symphony,Symphony - Green Line - (E) Heath Street,green,2019
70242,1,Government Center,322.0,Symphony,Symphony - Green Line - Park Street & North,green,2019
70242,1,Lechmere,532.3970252462652,Symphony,Symphony - Green Line - Park Street & North,green,2019
70242,1,North Station,503.0,Symphony,Symphony - Green Line - Park Street & North,green,2019
70243,0,Heath St,508.4570970328789,Northeastern University,Northeastern University - Green Line - (E) Heath Street,green,2019
70244,1,Lechmere,556.7144492198449,Northeastern University,Northeastern University - Green Line - Park Street & North,green,2019
70244,1,Park St,710.0,Northeastern University,Northeastern University - Green Line - Park Street & North,green,2019
70245,0,Heath St,507.32344250184684,Museum of Fine Arts,Museum of Fine Arts - Green Line - (E) Heath Street,green,2019
70246,1,Lechmere,560.6620520418558,Museum of Fine Arts,Museum of Fine Arts - Green Line - Park Street & North,green,2019
70246,1,Park St,581.5,Museum of Fine Arts,Museum of Fine Arts - Green Line - Park Street & North,green,2019
70247,0,Heath St,543.369652981535,Longwood Medical Area,Longwood Medical Area - Green Line - (E) Heath Street,green,2019
70248,1,Government Center,390.0,Longwood Medical Area,Longwood Medical Area - Green Line - Park Street & North,green,2019
70248,1,Lechmere,566.9418475826792,Longwood Medical Area,Longwood Medical Area - Green Line - Park Street & North,green,2019
70249,0,Heath St,560.9562941095069,Brigham Circle,Brigham Circle - Green Line - (E) Heath Street,green,2019
70250,1,Lechmere,578.073739708219,Brigham Circle,Brigham Circle - Green Line - Park Street & North,green,2019
70250,1,Park St,255.0,Brigham Circle,Brigham Circle - Green Line - Park Street & North,green,2019
70251,0,Heath St,558.9995628666743,Fenwood Road,Fenwood Road - Green Line - (E) Heath Street,green,2019
70252,1,Lechmere,593.0197928825093,Fenwood Road,Fenwood Road - Green Line - Park Street & North,green,2019
70253,0,Heath St,561.6842153853255,Mission Park,Mission Park - Green Line - (E) Heath Street,green,2019
70254,1,Government Center,677.0,Mission Park,Mission Park - Green Line - Park Street & North,green,2019
70254,1,Lechmere,585.6108025142523,Mission Park,Mission Park - Green Line - Park Street & North,green,2019
